"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"1155","Hamilton County",39,2072,39061,207587,169972,395000,0.52553670886076,0.430308860759494,37615,0.0952278481012659,"OH",39061,402572,208508,188653,61,0.517939648062955,0.468619278042189,19855,0.0493203700207665,-18681,-0.0383104172826951,-0.0459074780804994,20033,194184,0.107402681980279,0.514213118345965,0.180690973916681,44363,56971,538689,26949,660084,"Ohio",151371,206204,38394,21969,0.670618420659503,37.1,194136,61,183333,0.228232777938233,0.59011371717184,581492,18150,803272,0.0477970102281668,0.366468709826584,214,17143,0.0273493909908474,18557,329062,721,413053,81380,0.00174553870810768,145144,"Hamilton County, Ohio",0.256705076238186,0.723904231692378,0.821744066766923,0.0439365495124939,0.0480410122598572,0.101310639484508,0.0709236721807806,17239,21513,0.185232001236609,52285,148592,61,202982,802194,0.253033555474112,"Ohio",579594,506,147508,36.9,327864,0.0230280954482332,171361,653244,18473,548406,20021,0.213615409738791,"Hamilton County, Ohio",200681,26430,0.612086108874411,17767,50677,0.683632637491679,82948,78,0.722511013545352,0.814321722675562,0.0436378232696829,0.0517755056756844,0.103401421601259,0.0651775007043184,0.00134381458849106,0.0196367763904654
"1171","Hancock County",39,2073,39063,9419,23777,35216,0.267463652885052,0.675176056338028,14358,-0.407712403452976,"OH",39063,34940,12192,22077,63,0.348941041785919,0.631854607899256,9885,-0.282913566113337,1700,0.0433214484387723,0.124798837339639,1311,21758,0.253304980528797,0.51842210120866,0.247217425952982,9887,6124,68062,25747,62696,"Ohio",11976,1052,2920,3605,0.903997874883783,38.9,18220,63,12591,0.167233364324611,0.706543270011366,59873,3150,75290,0.0387833709655997,0.306825169092027,22,1414,0.0478815247708859,2942,30795,666,39032,7542,0.0170629227300676,18613,"Hancock County, Ohio",0.0139726391287024,0.795231770487449,0.832726789746314,0.0606189400982866,0.0564882454509231,0.100172665692655,0.0813388232168947,3843,1675,0.248707646980046,5327,18571,63,1226,74670,0.0164189098700951,"Ohio",59781,620,12036,37.7,30632,0.0428552296772466,11985,60640,3200,67952,2655,0.160506227400562,"Hancock County, Ohio",21767,25790,0.710596761556542,1328,9591,0.91003080219633,7514,0,0.800602651667336,0.812106602383822,0.0692513727065756,0.0579884826570242,0.100629436185885,0.0713405651533414,0.00830320074996652,-0.00166731291198139
"1185","Hardin County",39,2074,39065,2870,8541,12014,0.238887964041951,0.710920592641918,5671,-0.472032628599967,"OH",39065,12147,4487,7337,65,0.369391619329876,0.604017452869021,2850,-0.234625833539146,1204,0.106903139772897,0.237406795060821,429,7957,0.216941304643879,0.461446615974361,0.29799534971407,3186,2494,30420,20877,26353,"Ohio",3304,277,1538,450,0.955822283667442,35.2,9465,65,2804,0.0881040658581034,0.695663577548522,26711,1575,31826,0.048325268648275,0.224976167778837,0,514,0.0141393828944888,1234,11438,369,14686,5030,0.0251259703118616,9484,"Hardin County, Ohio",0.00870357569282976,0.839282347765978,0.82803368315214,0.0656381574813046,0.0522528750078552,0.158046879909508,0.0783636020863445,1847,493,0.308964615001246,2295,9919,65,184,32104,0.00573137303762771,"Ohio",27191,297,3459,34.4,11768,0.0126775479691004,2946,26790,407,30892,1560,0.0917642661350611,"Hardin County, Ohio",8191,20520,0.696040108769544,307,3501,0.962247694991278,5062,0,0.846966110142038,0.834475454771991,0.0670944430600548,0.0639484176426613,0.15767505606778,0.0714864191378021,-0.00865935708945926,0.0173976608187135
"1206","Harrison County",39,2075,39067,1663,5021,6956,0.239074180563542,0.721822886716504,3358,-0.482748706152962,"OH",39067,6999,2895,3936,67,0.413630518645521,0.562366052293185,1041,-0.148735533647664,1085,0.159456834423319,0.334013172505298,293,4926,0.134342873020283,0.458529749012613,0.351127532169703,967,1641,14968,22601,14303,"Ohio",1600,324,484,107,0.953497260797554,45.4,4913,67,1064,0.067779334947127,0.777830412126954,11480,318,15698,0.0308319531150465,0.222283967768825,3,319,0.00681615492419417,575,6333,564,7198,1108,0.0783550986385107,5512,"Harrison County, Ohio",0.0206395719199898,0.731303350745318,0.911135176455599,0.0405784176328195,0.0552936679831826,0.0705822397757676,0.1045356096318,504,329,0.359551269931304,1478,5705,67,375,15867,0.0236339572698053,"Ohio",11978,487,1398,43.5,6377,0.0063023886052814,1014,14154,100,15218,502,0.0639062204575534,"Harrison County, Ohio",4956,18382,0.777167947310648,150,821,0.959097497951724,1072,0,0.754900107140606,0.89204008319153,0.0412176214785404,0.0523728493098884,0.0675616058486166,0.0931493035860591,-0.0106510367429256,0.22951800674573
"1243","Henry County",39,2076,39069,3690,9136,13671,0.269914417379855,0.668275912515544,5446,-0.398361495135689,"OH",39069,13937,5513,8111,69,0.395565760206644,0.581976035014709,2598,-0.186410274808065,1025,0.0862998775008348,0.211951220327624,282,8816,0.234536447275301,0.503312673648215,0.298318729073164,3314,2370,25566,27245,24928,"Ohio",3794,92,1069,1954,0.910664671938448,40.8,6733,69,2813,0.100199472821828,0.796027088036117,23550,624,28074,0.0380779368810999,0.268506723283793,2,435,0.0696017667592791,1312,11075,366,14130,2162,0.0259023354564756,8375,"Henry County, Ohio",0.00327705350146043,0.838854456080359,0.887939018308755,0.0377217354135499,0.0567785139274774,0.07701075728432,0.084419747809361,1069,225,0.30505149583129,2124,8708,69,134,28546,0.00469417781825825,"Ohio",24380,462,3602,38.8,11111,0.0626007146360261,2498,25163,1787,26225,1269,0.0875078820149933,"Henry County, Ohio",8818,24316,0.793627936279363,208,3536,0.918692636446437,2229,0,0.854060113501016,0.881489525677853,0.0447348139844462,0.0523365795558047,0.0780844952007286,0.0744062215371681,-0.0165347158971485,0.120455667050502
"1255","Highland County",39,2077,39071,3436,13005,17048,0.201548568747067,0.762846081651807,9569,-0.56129751290474,"OH",39071,17161,5772,11032,71,0.336344035895344,0.642852980595536,5260,-0.306508944700192,1973,0.11999310105627,0.254788568204547,673,12002,0.168521292531564,0.432025146766514,0.292516063421624,3150,3956,41492,21186,36895,"Ohio",4047,591,2562,339,0.958997827393334,39.7,13522,71,3267,0.0755096380529746,0.712834828057255,36991,1879,43266,0.0592150880599085,0.216509736785791,0,326,0.00783525169879351,2698,16837,489,18692,3455,0.0261609244596619,12656,"Highland County, Ohio",0.013659686589932,0.854966948643276,0.852748116303795,0.0509638052974622,0.0779133730874128,0.0798548513844589,0.0914343826561272,1995,381,0.299830461876833,3591,13087,71,531,43648,0.0121655058651026,"Ohio",36563,637,4000,38.3,16638,0.00180993401759531,2788,36387,79,41926,2483,0.063874633431085,"Highland County, Ohio",12272,20642,0.737588652482269,500,3295,0.960548020527859,3597,40,0.837678702346041,0.833646444281525,0.0571618401759531,0.0656158357771261,0.0824092741935484,0.0822718108504399,-0.00875183284457478,0.0263540354616801
"1266","Hocking County",39,2078,39073,3713,8282,12513,0.296731399344682,0.66187165348038,4569,-0.365140254135699,"OH",39073,12442,6010,6150,73,0.483041311686224,0.49429352194181,140,-0.0112522102555859,2132,0.16757813153857,0.353888043880113,179,8523,0.135978399459986,0.458005564906736,0.306310329428738,1813,2833,28186,22135,25560,"Ohio",3618,214,1186,229,0.968225069561334,42.2,8211,73,2747,0.0943629555837999,0.745930334325223,25215,1428,29111,0.040740613513792,0.271356783919598,0,145,0.00786644223832915,971,11426,203,13333,2181,0.0152253806345159,8917,"Hocking County, Ohio",0.00735117309608052,0.866167428119955,0.878018618391673,0.0540345573838068,0.0395039675723953,0.0749201332829515,0.0973171653326921,1237,110,0.316756425114186,2564,9293,73,178,29338,0.00606721657918058,"Ohio",25245,176,3181,40,11486,0.00623764401118004,2028,25262,183,28505,1694,0.0691253664189788,"Hocking County, Ohio",8668,21680,0.75465784433223,262,2014,0.971606789828891,2323,37,0.860488104165246,0.861067557434045,0.0510941441134365,0.0614902174654032,0.0791805849069466,0.0873951871293203,-0.00773740541277524,0.0209870848708487
"1272","Holmes County",39,2079,39075,1766,8578,10823,0.163171024669685,0.792571375773815,6812,-0.62940035110413,"OH",39075,11355,2568,8563,75,0.226155878467635,0.754117129018054,5995,-0.527961250550418,15,0.0384542467557613,0.101439100553712,194,9666,0.278679594727094,0.425189920326107,0.189156012599592,5116,2780,42313,23406,39995,"Ohio",3561,212,914,384,0.980012043727997,30.1,9552,75,1894,0.0438669631276635,0.772291466922339,39510,585,43176,0.0211691680563276,0.193975378581545,0,388,0.00889382990550306,1761,12516,1193,18358,4328,0.0649852925155246,8167,"Holmes County, Ohio",0.00491013526032981,0.9150917176209,0.926324810079674,0.0225356679636835,0.0452797850657773,0.100240874559941,0.0643876227533815,575,402,0.187553484834078,2491,7890,75,85,42068,0.00202053817628601,"Ohio",38450,1349,3894,29.3,12120,0.00717885328515736,2190,38861,302,41357,1121,0.0520585718360749,"Holmes County, Ohio",9551,22226,0.788036303630363,100,4871,0.983098792431302,4066,3,0.91399638680232,0.923766283160597,0.0160454502234478,0.0362032899115717,0.0966530379385756,0.0592136540838642,0.0263383094038224,0.0530909745343292
"1315","Huron County",39,2080,39077,7080,15930,24332,0.290974847936873,0.654693407857965,8850,-0.363718559921092,"OH",39077,24077,10673,12821,77,0.443286123686506,0.532499896166466,2148,-0.0892137724799601,3109,0.122193511691499,0.274504787441131,552,16375,0.213168982206901,0.48523299428919,0.31845368837225,6122,4736,53898,25070,50504,"Ohio",6248,559,2187,3478,0.910654546683337,38.3,14901,77,5175,0.0874362180245328,0.727551428444484,48472,2140,59186,0.0369513060521069,0.217556321598941,34,747,0.0587638968675024,2577,22507,1006,28719,4724,0.0350290748285107,18848,"Huron County, Ohio",0.00944480113540364,0.81897746088602,0.853309904369277,0.0487784273307877,0.052867232115703,0.0798161727435542,0.0800189233940459,2249,716,0.326036174330908,4233,19540,77,380,59932,0.00634051925515584,"Ohio",48327,777,6094,37.3,22972,0.0535773877060669,4738,50539,3211,55140,3463,0.079056263765601,"Huron County, Ohio",17143,24399,0.746256312032039,1359,6855,0.920042715077087,4766,64,0.806363879062938,0.84327237535874,0.060201561770006,0.069729026229727,0.0795234599212441,0.0706300473870386,-0.0124474404324902,0.0275011270953728
"1364","Jackson County",39,2081,39079,3142,9618,13239,0.237329103406602,0.726489916156809,6476,-0.489160812750208,"OH",39079,12916,4965,7651,79,0.384406937132239,0.592366057602973,2686,-0.207959120470734,1967,0.134123858553836,0.281201692279474,287,9089,0.182568050591147,0.441490653071134,0.287751881524642,2656,2837,31719,21176,27575,"Ohio",4008,228,1608,301,0.962581937363438,39.6,10151,79,3867,0.117352512745812,0.688352014541048,27360,1219,32952,0.0487982520029133,0.275501787187242,0,312,0.00913449866472445,1305,13204,339,14548,2722,0.023302172119879,9482,"Jackson County, Ohio",0.00691915513474144,0.830298616168973,0.836823258072348,0.0464615197863559,0.0483126972566157,0.0826050012138869,0.0860949259529012,1195,322,0.286748077792854,2595,9510,79,185,33165,0.00557816975727423,"Ohio",27586,426,3454,39,13105,0.00907583295642997,2665,27249,301,32106,1196,0.0803557967737072,"Jackson County, Ohio",8992,19047,0.686150324303701,306,2756,0.968068747173225,2723,0,0.831780491481984,0.821619176843057,0.0452585557063169,0.045771144278607,0.0821046283732851,0.0782451379466305,-0.00642243328810493,0.111776132724314
"1401","Jefferson County",39,2082,39081,9483,20668,31346,0.302526638167549,0.659350475339756,11185,-0.356823837172207,"OH",39081,32327,14960,16729,81,0.462771058248523,0.517493117208525,1769,-0.0547220589600025,3939,0.141857358131231,0.302101778212204,1107,20067,0.102348002885814,0.445102904685447,0.304816815063494,3121,6920,62176,21846,60550,"Ohio",7737,3820,2786,842,0.907546343599475,44.3,23812,81,7352,0.107312801050941,0.712201873935264,47516,1087,68510,0.0406655962633192,0.253722043680724,1,1888,0.0122901766165523,1063,28176,607,30494,6607,0.0199055551911852,20883,"Jefferson County, Ohio",0.0557582834622683,0.693562983506057,0.883812582104802,0.043424317617866,0.0316742081447964,0.0964384761348708,0.101007152240549,1135,1974,0.314901272112049,6545,22056,81,3563,70041,0.0508702045944518,"Ohio",48780,541,7478,43.8,29130,0.0115646549877929,6976,63033,810,63980,1676,0.0995988064133864,"Jefferson County, Ohio",21225,20538,0.728630278063852,1308,3442,0.913464970517268,6428,7,0.696449222598193,0.899944318327837,0.0348795705372568,0.0521123342042518,0.0917748176068303,0.0934452677717337,-0.0218586256621122,0.0636868244230207
"1515","Knox County",39,2083,39083,7959,18563,27768,0.286624891961971,0.668503313166235,10604,-0.381878421204264,"OH",39083,27618,10154,16873,83,0.367658773263813,0.61094213918459,6719,-0.243283365920776,1690,0.0575611739816448,0.138595055283488,522,16005,0.169826089915938,0.481191556261566,0.26256489199679,4990,5274,58439,24091,50906,"Ohio",8453,530,2019,817,0.957027987488332,38.5,16708,83,8432,0.138086893863715,0.706872184436004,46954,2715,61063,0.0330642123708301,0.287683354320525,0,1277,0.0133796243224211,1882,22642,792,29383,7250,0.0269543613654154,16033,"Knox County, Ohio",0.00867956045395739,0.768943550103991,0.833663593338028,0.0653751044003734,0.039369176096818,0.118729836398474,0.0863698147814552,2638,1133,0.277570140030896,4647,16710,83,382,60201,0.00634540954469195,"Ohio",46762,693,8661,38,22582,0.0123419876746233,7300,49923,743,57967,1974,0.121260444178668,"Knox County, Ohio",16949,22103,0.750553538216278,1240,4833,0.962890981877377,7130,0,0.776764505572997,0.829271939004335,0.0644175345924486,0.0516104383648112,0.118436570821083,0.077191408780585,0.0143186990249331,0.0899425417364159
"1544","Lake County",39,2084,39085,45056,62627,112790,0.399468037946626,0.555253125277064,17571,-0.155785087330437,"OH",39085,114264,55219,57150,85,0.483258069033116,0.500157529930687,1931,-0.0168994608975706,5477,0.0550955953463768,0.138885626432867,2932,70466,0.187099355702725,0.533353368002021,0.239444778355589,22912,21098,206752,29460,204842,"Ohio",41012,8374,8382,8504,0.90047996097595,42.9,55707,85,42240,0.183970522904853,0.748929205326871,178334,5573,229602,0.0365066506389317,0.334903927028638,0,2019,0.0370380048954277,6126,94089,612,122459,17538,0.00499759103046734,54977,"Lake County, Ohio",0.0364718077368664,0.776709262114441,0.892161218107856,0.0330659140599821,0.0394508758634507,0.0763843520526825,0.0918894434717468,5898,3308,0.247042516280327,18421,56676,85,6858,229418,0.0298930336765206,"Ohio",176927,695,39693,41.9,94211,0.0313837623900479,38891,202855,7200,209899,6639,0.169520264321021,"Lake County, Ohio",72582,28641,0.7704195900691,2038,24210,0.914919491931758,17222,62,0.771199295608889,0.884215711060161,0.0345918803232527,0.0433575395130286,0.0750682160946395,0.0802944843037599,0.000802029483301223,0.0285953702733843
"1591","Lawrence County",39,2085,39087,6849,18240,25949,0.263940806967513,0.702917260780762,11391,-0.438976453813249,"OH",39087,25252,10454,14371,87,0.413987010929827,0.569103437351497,3917,-0.15511642642167,3869,0.133813823429265,0.283860027391579,2348,17499,0.133203972149298,0.423236714975845,0.304041867954911,3501,5863,58993,22509,54001,"Ohio",7457,1181,2154,499,0.949967793880837,40.9,20927,87,6319,0.101755233494364,0.740792481584963,25172,841,62100,0.0346859903381643,0.283719514515086,31,2274,0.00803542673107891,769,23622,220,26283,4967,0.00837042955522581,18881,"Lawrence County, Ohio",0.0190177133655395,0.405346215780998,0.869581320450886,0.0501610305958132,0.0501932367149758,0.0799838969404187,0.0944122383252818,889,2250,0.293868820534104,5291,18410,87,1507,62647,0.0240554216482832,"Ohio",26252,261,6918,39.9,24631,0.00828451482114068,5512,53797,519,59805,690,0.0879850591409006,"Lawrence County, Ohio",18085,20717,0.734237343185417,1936,2839,0.954634699187511,4895,36,0.419046402860472,0.858732261720433,0.0450939390553418,0.0469296215301611,0.0781362236020879,0.0844573562979871,-0.0087314635976184,0.0864990104744895
"1639","Licking County",39,2086,39089,26360,49346,79399,0.331994105719216,0.621493973475736,22986,-0.289499867756521,"OH",39089,77423,32264,43604,89,0.416723712591865,0.563191816385312,11340,-0.146468103793446,5742,0.0583021570904245,0.143031763963074,2791,46517,0.110655452031878,0.512640625093055,0.252336058983628,9525,14041,154348,27255,143693,"Ohio",27710,5711,5972,2617,0.919225065659784,39.7,39999,89,25380,0.151151502879502,0.725173822218065,131498,7075,167911,0.03556646080364,0.321917330793002,13,2301,0.0155856376294585,6397,64146,774,86078,15024,0.00899184460605497,42370,"Licking County, Ohio",0.0340120659158721,0.783141068780485,0.855768829915848,0.0558391052402761,0.0547194644782057,0.0894759723901352,0.0836216805331396,6590,2290,0.255790798250544,11914,41875,89,5046,163708,0.0308231729665013,"Ohio",127305,797,26205,38.6,62569,0.0134568866518435,23914,136323,2203,152133,6944,0.146077161775845,"Licking County, Ohio",46529,26635,0.743643018108009,3217,9846,0.92929484203582,14587,0,0.777634568866518,0.832720453490361,0.0599054413956557,0.0564053070100423,0.0891037701272998,0.0727759180980771,0.0256737605981381,0.0232776422001126
"1686","Logan County",39,2087,39091,4537,15586,21007,0.215975627171895,0.741943161803208,11049,-0.525967534631313,"OH",39091,20535,6789,13323,91,0.330606281957633,0.648794740686633,6534,-0.318188458728999,2263,0.0931484211165758,0.207779075902314,261,13647,0.254179990863408,0.480423141076288,0.329382846106575,5564,4093,42946,25395,39272,"Ohio",5492,723,1870,591,0.942542358001931,40.1,12163,91,4581,0.10053989992099,0.738833847653078,38749,1732,45564,0.0410411728557633,0.250890817724989,27,255,0.012970766394522,1804,18471,837,21890,3483,0.0382366377341252,15008,"Logan County, Ohio",0.0158677903608112,0.850430164164691,0.861908524273549,0.043608989553156,0.0453208673514178,0.0764419278377667,0.0898296901062242,1308,656,0.311263748206756,3696,14320,91,542,46006,0.0117810720340825,"Ohio",38357,695,5780,38.9,18398,0.0124983697778551,4396,39060,575,43617,2165,0.0955527539886102,"Logan County, Ohio",13422,25219,0.729535819110773,552,5696,0.94807199060992,3506,5,0.833739077511629,0.849019693083511,0.0404295091944529,0.0613180889449202,0.0762074512020171,0.0803373473025258,-0.00960744250749902,0.00697886514136167
"1693","Lorain County",39,2088,39093,64958,65346,136654,0.475346495528854,0.478185783072577,388,-0.00283928754372359,"OH",39093,138513,78112,58095,93,0.563932627262423,0.419419115895259,20017,0.144513511367164,7251,0.0587666671773185,0.147352798910888,4314,83971,0.165960125637059,0.4936736481907,0.233488172185212,24781,25604,241118,26625,258255,"Ohio",45363,25384,13467,26637,0.797176532821979,40.7,76124,93,45832,0.151528275998876,0.716879812863899,227798,9609,302465,0.0445241598201445,0.303799248588592,92,3460,0.0880663878465277,8982,117134,965,149319,26296,0.00646267387271546,70622,"Lorain County, Ohio",0.0839237597738581,0.753138379647232,0.85383432793877,0.0432083050931513,0.0439588051510092,0.0869389846759129,0.0846511166581257,9090,4039,0.24721883813688,21634,74068,93,25509,299605,0.0851421037699638,"Ohio",224792,932,43817,39.5,114479,0.0804192186378732,41609,256145,24094,241735,9035,0.138879524707532,"Lorain County, Ohio",84955,25831,0.74210117139388,3984,26036,0.806845680145525,25071,144,0.750294554496754,0.854942340748652,0.0436374559837119,0.0436374559837119,0.0836801789022213,0.0722084077368535,0.00954590210443751,0.0307382602299563
"1708","Lucas County",39,2089,39095,107363,74102,191684,0.560104129713487,0.386584169779429,33261,0.173519959934058,"OH",39095,200850,129229,68100,95,0.643410505352253,0.339058999253174,61129,0.304351506099079,6002,0.0475251705262547,0.130831546165021,8580,109711,0.129498165146095,0.493798026779744,0.210271426191384,28019,32428,308206,23132,360781,"Ohio",62422,82810,25569,28129,0.703398475923563,37.6,113576,95,69832,0.159373024440453,0.615935235036857,340053,10311,438167,0.058354463024372,0.288501890315484,187,7520,0.0641969842548617,9930,178121,1131,216366,46312,0.00522725381991625,92134,"Lucas County, Ohio",0.188991868397209,0.776080809371769,0.823386973459891,0.0406945297112745,0.0422441671782676,0.105694860635329,0.0740083118993443,9524,9801,0.215000247722083,28236,95470,95,83958,444046,0.189075005742648,"Ohio",340775,571,62576,36.6,179000,0.057951203253717,66433,365969,25733,319078,9721,0.149608373907208,"Lucas County, Ohio",116420,22936,0.650391061452514,8659,29496,0.718569697734019,47397,187,0.767431752566176,0.824169117613941,0.0409484602946542,0.043963913648586,0.10673894146102,0.0635880066479599,-0.0132396193187192,0.00854551796302755
"1747","Madison County",39,2090,39097,4662,11319,16754,0.278261907604154,0.675599856750627,6657,-0.397337949146472,"OH",39097,17240,6700,10215,97,0.388631090487239,0.592517401392111,3515,-0.203886310904872,1104,0.0830824553585153,0.1934516382416,300,10383,0.149315209556173,0.448275862068966,0.281655357060426,2900,3256,38797,26320,36558,"Ohio",5443,2618,1286,669,0.895466925171952,39.9,10036,97,4741,0.109426210589484,0.707481602616517,35848,3716,43326,0.0296819461755066,0.280249201935949,30,346,0.0154410746434012,3062,14676,461,19422,3720,0.023735969519102,12203,"Madison County, Ohio",0.0604256104879287,0.827401560264045,0.843788948899044,0.0937543276554494,0.0775977473110834,0.0858606841157734,0.0751511794303651,4398,602,0.291195966763141,2909,12476,97,2747,42844,0.0641163290075623,"Ohio",34486,642,4976,38.7,14745,0.014517785454206,4595,34904,622,38637,3404,0.107249556530669,"Madison County, Ohio",10508,25213,0.712648355374703,340,2903,0.901806554009896,3635,0,0.804920175520493,0.814676500793577,0.110587246755672,0.0935020072822332,0.0848426850900943,0.0678974885631594,0.0112501167024554,0.0439059215484076
"1756","Mahoning County",39,2091,39099,56188,52808,112827,0.498001364921517,0.468043996561107,3380,0.0299573683604102,"OH",39099,117571,74298,41702,99,0.631941550212212,0.354696311165168,32596,0.277245239047044,11106,0.113347685395939,0.247287870686634,3780,67194,0.125956991166235,0.475257517736812,0.274718098121785,14116,21295,181869,22189,205415,"Ohio",31205,36425,11614,11861,0.771255550042619,43.2,68597,99,35687,0.151338583344995,0.688293862165041,183936,6145,235809,0.0492517249129592,0.278442045150352,50,4398,0.050299182813209,6207,97624,974,112070,20459,0.00869099669849201,64781,"Mahoning County, Ohio",0.154468234885013,0.780021118786815,0.871107548906106,0.0447099135317142,0.0423520730760912,0.0867608954704867,0.090306137594409,6020,4632,0.283242179587348,19563,68516,99,38218,241899,0.157991558460349,"Ohio",189340,772,31335,42.4,99024,0.0429476765096177,34348,212670,10389,188736,5045,0.141993145899735,"Mahoning County, Ohio",71548,21037,0.722531911455809,2613,14648,0.780226458149889,20176,19,0.78272336801723,0.879168578621656,0.0356884484846982,0.0400042993150034,0.083406711065362,0.0808725955874146,-0.0251757965101137,0.054760659789894
"1780","Marion County",39,2092,39101,7748,16563,25648,0.302089831565814,0.645781347473487,8815,-0.343691515907673,"OH",39101,26433,11933,13938,101,0.451443271667991,0.527295426171831,2005,-0.0758521545038399,2625,0.118485921301657,0.267839361403833,666,16819,0.225822304911012,0.430505810702574,0.297275241419957,6433,5406,59105,20841,53431,"Ohio",7269,3805,2640,1534,0.893216061416633,40.4,17851,101,5770,0.0871983195055236,0.684088505653624,54248,3447,66171,0.0398966314548669,0.255169024467301,9,985,0.0231823608529416,2261,24586,504,28487,5742,0.0176922806894373,19671,"Marion County, Ohio",0.0575025313203669,0.819815326955917,0.807468528509468,0.0669779812908978,0.0442338788895438,0.0867751734143356,0.0816974203200798,3920,693,0.306643619419811,4763,20401,101,2855,66530,0.0429129715917631,"Ohio",54545,456,6513,39.3,24863,0.0212686006312942,5489,53567,1415,59917,2753,0.0825041334736209,"Marion County, Ohio",17755,21190,0.714113341109279,920,7652,0.90060123252668,5828,26,0.819855704193597,0.805155568916278,0.0727491357282429,0.0517961821734556,0.0875995791372313,0.0715917631143845,-0.00539606192695025,-0.0164700330344502
"1862","Medina County",39,2093,39103,31582,53811,89360,0.353424350940018,0.60218218442256,22229,-0.248757833482543,"OH",39103,88849,37841,49464,103,0.425902373690193,0.556719828022825,11623,-0.130817454332632,4347,0.0454623563997352,0.117940379149911,2279,52180,0.148831984644579,0.526701552636265,0.223612938061129,13647,14507,164390,31573,155124,"Ohio",32997,2318,5208,3066,0.944276269307431,41.1,38881,103,35564,0.204283966431349,0.791205458680819,138107,6526,174091,0.0299153890781258,0.359859969027417,49,1829,0.0176114790540579,6484,65950,739,91694,12591,0.00805941501079678,38929,"Medina County, Ohio",0.0133148755535898,0.793303502191383,0.891051231827033,0.0479921420406569,0.0503357439500032,0.0723242442171048,0.0833299825953094,6645,2651,0.224636616373863,11819,38219,103,2290,170137,0.0134597412673316,"Ohio",132540,670,32519,39.8,64202,0.0152641694634324,33751,150599,2597,161632,6050,0.198375426861882,"Medina County, Ohio",52505,31124,0.817809414036946,2012,15064,0.950010873590107,11685,6,0.77901926094853,0.885163133239683,0.0508825240835327,0.0511411391995862,0.0686799461610349,0.0694675467417434,0.0232400947471743,0.0144261663025318
"1865","Meigs County",39,2094,39105,2157,6869,9410,0.229224229543039,0.729968119022317,4712,-0.500743889479277,"OH",39105,9979,3911,5782,105,0.391923038380599,0.579416775227979,1871,-0.187493736847379,1087,0.150551343794338,0.313250152631898,475,7559,0.0836470947389844,0.417034459344763,0.30652690544899,822,2206,22873,20300,20923,"Ohio",2311,248,1372,116,0.970675606857919,42.1,8288,105,1972,0.0836869801391954,0.79685852835758,16238,830,23564,0.0582244101171278,0.235168413554493,18,244,0.00492276353759973,571,9486,153,9827,1796,0.0155693497506869,7223,"Meigs County, Ohio",0.0105245289424546,0.689102020030555,0.887922254286199,0.0455780003395009,0.0443897470718044,0.0762179595993889,0.0936173824478017,1054,416,0.329992811535371,2034,7804,105,258,23649,0.0109095522009387,"Ohio",15540,281,2158,41.2,9675,0.00566620153072011,1696,20766,134,23005,1053,0.0717155059410546,"Meigs County, Ohio",7763,18740,0.802377260981912,325,905,0.972768404583703,1839,0,0.657110237219333,0.878092096917417,0.058311133663157,0.0621167914076705,0.0777622732462261,0.0860078650260053,-0.00359423231426276,0.0832443970117396
